0.00,
0.04,
0.04,
0.00,
0.04,
0.00,
0.00,
0.04,
0.00,
0.00,
0.00,
0.04,
0.00,
0.00,
0.00,
0.04,
0.00,
0.00,
0.00,
0.00,
0.04,
0.00,
0.04,
0.00,
0.00,
0.00,
0.00,
0.04,
0.04,
0.04,
0.00,
0.04,
0.00,
0.00,
0.00,
0.00,
0.00,
0.04,
0.04,
0.00,
0.04,
0.00,
0.04,
0.04,
0.00,
0.00,
0.04,
0.00,
0.04,
0.04,
0.04,
0.00,
0.00,
0.04,
0.00,
0.00,
0.04,
0.04,
0.04,
0.00,
0.04,
0.04,
0.00,
0.00,
0.00,
0.04,
0.00,
0.04,
0.04,
0.04,
0.04,
0.00,
0.04,
0.00,
0.00,
0.00,
0.00,
0.04,
0.04,
0.00,
0.04,
0.04,
0.00,
0.04,
0.00,
0.04,
0.00,
0.00,
0.00,
0.00,
0.00,
0.00,
0.00,
0.00,
0.00,
0.00,
0.04,
0.00,
0.00,
0.00,
13181.00,
45323.00,
20486.00,
27791.00,
30713.00,
43984.00,
43923.00,
16103.00,
13181.00,
13181.00,
13181.00,
43863.00,
43863.00,
30682.00,
42401.00,
44045.00,
35065.00,
44044.00,
26299.00,
23377.00,
20455.00,
18994.00,
16072.00,
13150.00,
11689.00,
45292.00,
43862.00,
44166.00,
44044.00,
43922.00,
1.00,
0.92,
0.92,
0.88,
0.80,
0.76,
0.76,
0.72,
0.64,
0.60,
0.60,
0.56,
0.52,
0.52,
0.44,
0.44,
0.44,
0.40,
0.36,
0.36,
0.36,
0.32,
0.32,
0.28,
0.28,
0.28,
0.28,
0.24,
0.24,
0.20,
0.20,
0.16,
0.20,
0.20,
0.20,
0.16,
0.16,
0.16,
0.16,
0.16,
0.12,
0.12,
0.12,
0.16,
0.12,
0.12,
0.12,
0.12,
0.12,
0.12,
0.08,
0.08,
0.12,
0.08,
0.08,
0.08,
0.08,
0.12,
0.04,
0.08,
0.08,
0.08,
0.04,
0.08,
0.04,
0.04,
0.04,
0.08,
0.04,
0.04,
0.04,
0.04,
0.04,
0.04,
0.04,
0.04,
0.04,
0.04,
0.04,
0.04,
0.04,
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.00
0.04
0.00
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.00
0.00
0.04
0.04
0.00
0.04
0.04
0.04
0.00
0.00
0.04
0.04
0.04
0.04
0.00
0.04
0.04
0.04
0.04
0.04
0.00
0.00
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.00
0.04
0.04
0.04
0.04
0.00
0.04
0.04
0.04
0.04
0.04
0.04
0.00
0.04
0.04
0.00
0.00
0.04
0.04
0.00
0.00
0.04
0.04
0.00
0.00
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.00
0.00
0.00
0.04
0.04
0.04
0.00
0.04
0.04
0.04
0.04
0.00
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.00
0.04
0.04
0.00
0.04
0.00
0.00
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.00
0.04
0.04
0.00
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.00
0.04
0.04
0.04
0.04
0.04
0.04
0.00
0.04
0.04
0.04
0.04
0.04
0.04
0.00
0.04
0.00
0.04
0.04
0.00
0.00
0.04
0.04
0.00
0.04
0.04
0.04
0.00
0.00
0.04
0.00
0.00
0.00
0.04
0.04
0.04
0.04
0.04
0.04
0.00
0.04
0.04
0.04
0.04
0.04
0.04
0.00
0.04
0.04
0.04
0.00
0.00
0.04
0.04
0.00
0.04
0.04
0.00
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.00
0.04
0.04
0.00
0.04
0.04
0.04
0.04
0.00
0.04
0.04
0.00
0.04
0.04
0.04
0.04
0.04
0.04
0.04
0.00
0.04
0.04
0.04
0.04
0.00
0.04
0.04
0.00
0.00
0.04
0.04
0.00
0.00
0.04
0.04
0.00
0.04
0.04
0.04
0.00
0.04
0.04
0.04
0.04
0.00
0.04
0.04
0.00
0.00
0.04
0.04
0.00
0.04
0.04
0.04
0.00
0.04
0.00
0.04
0.00
0.04
0.04
0.00
0.04
0.04
0.00
0.00
0.00
0.04
0.00
0.04
0.00
0.04
0.04
0.04
0.00
0.04
0.04
0.00
0.04
0.04
0.04
0.00
0.04
0.00
0.00
0.04
0.00
0.04
0.04
0.04
0.04
0.04
0.04
0.00
0.04
0.04
0.00
0.00
0.04
0.04
0.04
0.04
0.00
0.04
0.00
0.00
0.00
0.04
0.04
0.04
0.00
0.04
0.04
0.00
0.00
0.04
0.00
0.00
0.04
0.04
0.00
0.00
0.04
0.04
0.04
0.04
0.04
0.04
0.00
0.04
0.04
0.04
0.00
0.04
0.04
0.04
0.04
0.00
0.04
0.04
0.00
0.00
0.04
0.04
0.00
0.00
0.04
0.04
0.00
0.04
0.04
0.00
0.04
0.04
0.04
0.04
0.00
0.04
0.00
0.04
0.04















































































































































































































































































